pair_idx,dt,curr_x,curr_y,curr_z,curr_roll,curr_pitch,curr_yaw,curr_vx,curr_vy,curr_vz,curr_wx,curr_wy,curr_wz,curr_ax,curr_ay,curr_az,curr_alpha_x,curr_alpha_y,curr_alpha_z,thrust,torque_roll,torque_pitch,torque_yaw,next_x,next_y,next_z,next_roll,next_pitch,next_yaw,next_vx,next_vy,next_vz,next_wx,next_wy,next_wz,next_ax,next_ay,next_az,next_alpha_x,next_alpha_y,next_alpha_z
2322,0.020002,0.786464,0.831954,1.305840,0.015348,0.004443,1.653172,0.088304,-0.456957,-0.345894,0.025200,0.008283,0.627156,0.646062,-0.026905,0.073064,0.025137,0.007433,0.646345,-0.049702,0.022718,0.003520,-0.601346,0.788232,0.825008,1.303049,0.015507,0.004505,1.654107,0.079947,-0.457527,-0.351586,0.032641,0.018761,0.621485,0.494625,0.240758,0.079634,0.032474,0.018908,0.636274
2323,0.020010,0.235488,3.096439,-0.170242,-0.003408,0.133158,1.509854,-3.400179,-0.339298,0.732546,-1.065124,-0.149356,-1.935329,0.858012,-3.705572,0.335393,-1.065477,-0.152336,-1.935975,-0.347660,0.356859,-0.044763,1.003704,0.187081,3.089677,-0.167101,-0.007598,0.132612,1.508436,-3.393579,-0.388588,0.754117,-1.063708,-0.168670,-1.923282,0.734070,-3.721686,0.356109,-1.064505,-0.176357,-1.915612
2324,0.020017,0.198252,-0.202217,0.786055,0.004391,-0.080448,1.570772,-0.116236,-3.766586,-0.314561,-0.232265,-4.776264,0.044996,3.167826,-0.232769,2.820120,-0.232779,-4.765040,0.053624,-2.592758,-0.076903,1.537065,0.138338,0.193137,-0.251368,0.784989,0.003613,-0.097575,1.570650,-0.119902,-3.738334,-0.148393,-0.220507,-4.724375,0.047591,3.221907,-0.094435,2.735010,-0.227749,-4.702445,0.082762
2325,0.020008,0.115943,0.066857,0.967991,-0.035936,0.010230,1.566720,2.053965,-0.057202,-0.594160,4.663291,-0.031451,0.020272,0.139438,1.351805,1.238420,4.659643,-0.030527,0.039204,-1.460487,-1.802271,-0.113706,0.148353,0.153832,0.066478,0.964355,-0.018819,0.010195,1.566515,2.068473,-0.059768,-0.526068,4.618524,-0.019164,0.045682,0.111919,1.205157,1.338670,4.598914,-0.025395,0.020878
2326,0.020013,0.116363,2.473324,-0.919616,-0.008417,0.022485,1.436994,-0.011977,0.226271,-0.297101,-0.011528,-0.001471,-0.801869,-0.343230,0.073371,0.297286,-0.011219,-0.005958,-0.791093,-0.270294,-0.031042,0.006975,1.020427,0.115866,2.477855,-0.921493,-0.008503,0.022444,1.435941,-0.009308,0.214489,-0.281273,-0.015879,-0.009044,-0.798385,-0.387963,-0.231022,0.317479,-0.017299,-0.010714,-0.785058
2327,0.019995,-0.646233,1.002221,0.746882,-0.007752,0.014301,1.954137,-0.321598,-0.262892,-0.790770,-0.032353,0.143710,2.834693,0.180250,-0.657659,0.013459,-0.031207,0.147239,2.837849,0.035848,-0.026450,0.047632,2.034376,-0.651706,0.997486,0.740377,-0.007881,0.015122,1.957891,-0.312698,-0.267059,-0.803020,-0.030115,0.141397,2.856044,0.156796,-0.479865,0.028129,-0.026461,0.141878,2.851529
2328,0.020008,-3.569033,-1.498709,1.515263,-0.009821,-0.009738,1.585345,-0.606895,1.016979,-0.059072,-0.038267,0.017353,-0.001654,-1.329150,-0.761674,0.244499,-0.038307,0.014491,0.008271,-0.211972,0.012620,-0.058024,-0.003817,-3.577371,-1.487063,1.514260,-0.009951,-0.009689,1.585346,-0.601968,1.018892,-0.054736,-0.033877,0.013116,0.022125,-1.459381,-0.649270,0.255336,-0.029391,0.016218,-0.019811
2329,0.019990,1.450366,-0.057157,-1.190382,0.070756,-0.008471,1.557655,3.105702,0.070478,1.782507,1.425095,0.084367,0.021476,-0.108614,2.963072,0.877588,1.429251,0.083425,0.026394,-0.677953,-0.303722,-0.019213,0.097454,1.491719,-0.056358,-1.181452,0.076115,-0.008155,1.557671,3.072469,0.074732,1.829943,1.429752,0.090872,0.032300,-0.157388,3.070900,0.815659,1.434694,0.087983,0.048108
2330,0.020005,-0.096988,-0.787567,1.222849,0.022755,0.007396,1.239157,0.112369,0.855915,-0.598138,0.154411,0.380019,0.458106,-0.732893,0.064071,0.192313,0.151794,0.379965,0.453325,-0.115116,-0.044089,-0.117535,1.000128,-0.094052,-0.772178,1.220065,0.023643,0.009470,1.239795,0.098760,0.855826,-0.592953,0.159450,0.386471,0.444298,-0.693467,-0.084841,0.160703,0.159126,0.385848,0.445439
2331,0.019974,-0.902016,-0.768395,-0.396938,-0.108943,-0.067993,1.665844,-1.159104,-0.020815,1.636778,-0.617009,0.132089,0.673733,0.020038,-1.222630,-0.214627,-0.612128,0.134471,0.659710,0.370504,0.382935,0.047875,-0.794074,-0.915236,-0.765039,-0.389528,-0.111257,-0.067446,1.666261,-1.116072,0.011249,1.625810,-0.599290,0.147196,0.671471,-0.099840,-0.976419,-0.247961,-0.591198,0.155070,0.683608
2332,0.019988,-1.267604,0.001795,-1.256228,-0.160054,-0.001978,1.566246,1.935746,-0.154429,-0.626766,0.489429,-0.117955,-0.092639,0.217547,2.065983,-0.357461,0.492854,-0.117551,-0.087655,0.252224,-0.094744,-0.009802,0.092251,-1.233672,-0.000391,-1.259944,-0.158211,-0.002386,1.566021,1.996285,-0.153392,-0.641687,0.515496,-0.113815,-0.092157,0.272131,2.257037,-0.308484,0.526263,-0.118509,-0.100243
2333,0.020019,-0.505262,-0.627176,1.126164,-0.015470,-0.000648,1.698491,0.181701,0.368352,0.399694,0.019287,-0.023375,-1.289875,-0.347844,0.122352,0.085356,0.018085,-0.024375,-1.277446,-0.029914,-0.047468,-0.026822,0.226460,-0.502132,-0.623099,1.128478,-0.015388,-0.000745,1.697377,0.187272,0.369242,0.395458,0.020208,-0.024509,-1.283258,-0.273440,0.334612,0.067692,0.022874,-0.023081,-1.282629
2334,0.020022,-3.302612,1.878852,1.572501,-0.016324,0.004188,1.576930,0.677151,0.932074,-0.051574,-0.012741,-0.015510,0.003424,-1.288553,0.939413,-0.048412,-0.010604,-0.014261,-0.002188,0.072695,0.022051,0.009747,0.044558,-3.293010,1.888747,1.572620,-0.016353,0.004151,1.576874,0.681518,0.928256,-0.062143,-0.008782,-0.014910,-0.000079,-1.071869,0.856088,-0.032741,-0.015294,-0.017993,-0.004909
2335,0.019996,0.371885,-0.052942,-0.024410,0.031554,-0.011206,1.427471,0.191531,0.215191,-0.933844,-0.104466,0.083594,0.285385,-0.138285,0.190473,-0.165714,-0.102801,0.083822,0.281853,0.162509,-0.001866,-0.134815,0.498019,0.374769,-0.048615,-0.032030,0.030971,-0.010774,1.427936,0.174128,0.224442,-0.958910,-0.111675,0.079062,0.325030,-0.130682,0.157286,-0.131762,-0.112289,0.078253,0.330668
2336,0.020013,0.172064,-0.017299,-1.358805,-0.001351,-0.003555,1.571595,0.013624,-0.028163,-0.377260,-0.009724,0.120764,0.002294,0.112780,-0.075861,0.069568,-0.009141,0.117556,0.002144,-0.006009,-0.027779,-0.174495,0.034512,0.171280,-0.017788,-1.359993,-0.001391,-0.002962,1.571597,0.014058,-0.024010,-0.382095,-0.006992,0.102899,0.013599,0.269429,-0.076181,0.066607,-0.006120,0.100782,-0.001096
2337,0.020007,0.229081,-0.024714,0.715364,0.000257,-0.026343,1.567468,-0.050962,2.151039,-0.631459,-0.010951,4.466425,0.011060,-1.457946,-0.027889,1.177375,-0.009481,4.465961,0.008530,-1.357879,0.095329,-1.184507,0.020323,0.229644,0.006896,0.711942,0.000228,-0.010336,1.567479,-0.049861,2.163216,-0.566747,-0.007487,4.432834,0.015786,-1.563335,0.057552,1.273924,-0.013070,4.434837,0.023080
2338,0.020030,0.219502,-2.421144,-0.449347,-0.001257,-0.001427,1.797013,-0.069459,0.047775,0.277492,-0.057534,-0.060112,0.480606,-0.073134,-0.245906,0.185069,-0.057727,-0.061187,0.480537,-0.137582,0.002983,-0.003661,-1.101915,0.217801,-2.420542,-0.448051,-0.001535,-0.001745,1.797663,-0.069067,0.049988,0.280288,-0.048974,-0.056577,0.487723,0.045812,-0.058886,0.182115,-0.048144,-0.055962,0.478723
2339,0.019995,0.533115,1.143310,1.382856,0.007452,0.019393,1.609603,0.435980,-0.248261,-0.047637,0.072223,-0.045861,0.658238,0.218862,0.395353,0.038950,0.073745,-0.041727,0.700158,-0.016970,-0.070330,-0.047899,-0.466908,0.542281,1.138537,1.382135,0.007911,0.019164,1.610535,0.431357,-0.258205,-0.055626,0.080081,-0.045512,0.679979,0.262280,0.582053,0.075680,0.079395,-0.046709,0.694086
2340,0.019998,0.246562,-0.985127,0.085752,0.001667,0.016079,1.545633,0.022289,-1.100713,-0.946136,0.032766,-0.090229,0.711061,1.266252,-0.175325,0.101509,0.032100,-0.097486,0.717818,-0.042063,-0.007059,0.043643,-0.177583,0.247757,-0.997128,0.082514,0.001796,0.015732,1.546255,0.022640,-1.103608,-0.947875,0.036046,-0.091002,0.719308,1.428305,0.129117,0.114487,0.037358,-0.094602,0.703952
2341,0.020002,-0.613991,-0.948310,0.078111,0.009797,-0.002380,1.827542,-0.174382,-0.029240,1.003747,-0.059957,-0.200482,-0.098069,-0.024623,-0.127819,0.188960,-0.077538,-0.206438,-0.109018,-0.317904,1.103901,0.742560,-0.728930,-0.618160,-0.948148,0.085304,0.009118,-0.003077,1.827468,-0.180078,-0.027230,1.006868,-0.121599,-0.042423,-0.090897,0.060396,-0.239657,0.222698,-0.114996,-0.014861,-0.102206
2342,0.019999,0.201752,-0.199877,1.274688,0.025614,0.037582,1.781064,1.393369,1.077025,0.385263,0.835146,0.282588,-0.711089,-1.068809,1.754210,0.353519,0.829301,0.276084,-0.718472,-0.208945,-0.449937,-0.353769,-0.428895,0.233771,-0.182786,1.277829,0.030153,0.039048,1.780028,1.381240,1.050415,0.405553,0.808571,0.246512,-0.681675,-0.796585,1.466349,0.299657,0.808789,0.241966,-0.693537
2343,0.020014,-0.399806,-1.053642,0.787891,-0.089989,-0.030374,1.355359,1.724918,-0.290777,-0.307970,0.247052,0.149531,1.045344,0.061830,1.824545,-0.113015,0.247902,0.149258,1.050247,0.127397,-0.070222,0.012426,0.483587,-0.372082,-1.056131,0.786925,-0.089088,-0.029725,1.356103,1.758845,-0.285298,-0.317241,0.253353,0.164219,1.062210,0.000122,2.015132,-0.080804,0.261306,0.168011,1.078626
2344,0.020003,0.364546,-0.019673,-0.416655,0.060911,0.000732,1.566590,-1.059721,-0.012659,-1.008934,-4.442399,-0.037807,0.045645,-0.078513,-0.148854,0.651397,-4.436802,-0.039740,0.043610,-0.830850,1.999312,0.013643,0.053954,0.344000,-0.020074,-0.421204,0.044596,0.000631,1.566854,-1.081998,-0.011920,-0.973582,-4.404444,-0.034214,0.026499,0.033164,-0.096404,0.739525,-4.386319,-0.032753,0.040537
2345,0.019897,-2.934627,2.187461,1.542537,-0.015038,0.000600,1.575388,0.823814,0.826648,-0.248658,0.029418,-0.021190,-0.004898,-1.047913,1.016685,0.176165,0.030628,-0.021477,-0.006612,-0.141696,-0.041376,-0.009821,0.041788,-2.915924,2.200866,1.539997,-0.014869,0.000536,1.575331,0.830177,0.823676,-0.248051,0.028402,-0.008400,0.008317,-0.876201,0.952599,0.145816,0.027982,-0.008926,0.009456
2346,0.020001,0.315208,1.200256,1.388985,-0.001855,0.020462,1.589384,0.473615,-0.013156,0.070662,0.060697,0.038233,0.699959,0.158804,0.610935,0.102346,0.064717,0.032948,0.723667,-0.061952,-0.029675,-0.053479,-0.405628,0.325410,1.199686,1.389260,-0.001479,0.020660,1.590324,0.474033,-0.024046,0.067982,0.062836,0.034243,0.705111,-0.068711,0.372868,0.104306,0.061584,0.035377,0.711579
2347,0.020001,-1.200132,-0.195741,1.261628,-0.026824,-0.051833,1.238383,1.790259,1.305075,1.308445,0.400105,0.544663,-0.363090,-1.793193,1.420197,0.418259,0.398436,0.548651,-0.366457,-0.374786,-0.117016,-0.045612,1.703969,-1.172398,-0.181465,1.267928,-0.025306,-0.049835,1.237856,1.803429,1.317576,1.325897,0.402782,0.554151,-0.393764,-1.867047,1.428488,0.418739,0.401048,0.562723,-0.390837
2348,0.019993,-1.977250,0.078469,-1.917405,0.001400,-0.044700,1.863740,0.164696,-2.296462,-0.050042,0.146595,-0.437766,1.288235,2.571903,-0.501834,0.646925,0.139289,-0.435247,1.283604,-0.542214,-0.197496,0.110501,-1.609994,-1.977691,0.043052,-1.914629,0.002127,-0.047120,1.865441,0.153106,-2.263598,-0.000068,0.137725,-0.441496,1.264085,2.413628,-0.844630,0.632289,0.134930,-0.435993,1.272052
2349,0.019999,0.156078,-0.056329,0.444329,0.003457,-0.005676,1.361201,-0.187482,0.220526,0.841815,0.015788,0.056743,0.469634,-0.324414,-0.248735,0.022066,0.014892,0.056532,0.469745,0.003017,-0.023662,-0.053412,0.578254,0.153470,-0.053691,0.448406,0.003518,-0.005457,1.361589,-0.187594,0.222654,0.834983,0.017643,0.062705,0.483757,-0.232389,-0.286203,0.040219,0.015313,0.055066,0.461618
2350,0.020000,0.274338,-1.346872,-0.023071,0.006577,0.006956,1.565704,-0.002966,-1.129734,-1.001420,0.014402,-0.073869,0.829031,1.354355,-0.118914,0.105753,0.015133,-0.074255,0.836328,-0.084119,-0.020475,0.037475,-0.329968,0.274687,-1.358872,-0.027313,0.006648,0.006691,1.566423,-0.004752,-1.128860,-1.002868,0.017802,-0.072712,0.828345,1.092819,-0.194440,0.114303,0.010653,-0.074525,0.815299
2351,0.020015,0.063450,-0.387886,-0.099132,-0.017764,0.012567,1.599321,-0.516208,-3.798551,0.083536,-0.359832,-1.924709,-0.319868,3.570901,-0.696702,1.922310,-0.357245,-1.938192,-0.301334,-2.003785,0.109486,0.219077,0.285483,0.049901,-0.453982,-0.096512,-0.019764,0.001935,1.599003,-0.506690,-3.792422,0.246483,-0.362280,-1.964130,-0.294625,3.896154,-0.802487,1.961164,-0.360382,-1.968013,-0.296280
2352,0.020006,0.233604,0.007819,1.328489,0.001265,0.003188,1.602852,-0.076454,0.030469,-0.047063,-0.024783,0.053878,-0.088302,0.011407,-0.063462,0.165476,-0.023483,0.053551,-0.096578,-0.111296,-0.001604,-0.036996,0.008876,0.232989,0.008929,1.327988,0.001163,0.003384,1.602717,-0.076180,0.030571,-0.046705,-0.028308,0.054960,-0.120273,0.000146,-0.106933,0.151228,-0.028522,0.055724,-0.101854
2353,0.020005,-4.007617,-0.416342,1.532022,-0.011099,-0.009283,1.583252,-0.156731,1.150297,0.067150,-0.007048,0.002351,-0.002655,-1.318344,-0.510322,0.100107,-0.005556,0.003361,-0.003150,-0.056545,-0.019593,-0.001831,0.042525,-4.009359,-0.403641,1.531973,-0.011102,-0.009267,1.583212,-0.152064,1.151551,0.064029,0.000234,0.004134,-0.015926,-1.437409,-0.272476,0.096028,0.003880,0.003220,-0.009259
2354,0.020011,0.115559,0.075011,1.318269,-0.001808,0.007993,1.683656,0.132943,-0.232391,-0.148085,0.101126,-0.144674,-0.394098,0.212359,0.163830,0.161754,0.098470,-0.142712,-0.420326,-0.116405,-0.094059,0.043943,-0.155237,0.118781,0.071182,1.317110,-0.001273,0.007199,1.683051,0.134325,-0.235151,-0.148152,0.092816,-0.147587,-0.399825,0.244660,0.125722,0.154458,0.091770,-0.150768,-0.407868
2355,0.019998,0.109515,-0.005761,0.512269,0.004086,-0.002325,1.368167,-0.193678,0.249132,0.745620,-0.004917,0.054337,0.474768,-0.336966,-0.214096,0.077111,0.000046,0.056629,0.510766,-0.050395,-0.008640,-0.047204,0.577353,0.105737,-0.001084,0.517719,0.004081,-0.002019,1.368776,-0.194510,0.250500,0.739436,-0.002387,0.053724,0.478679,-0.253166,-0.238919,0.074901,-0.002691,0.053949,0.501233
2356,0.019989,-0.752747,-0.989682,-0.433285,-0.005725,-0.000927,1.837158,-0.003821,0.030181,0.944510,0.171316,0.357696,-0.058814,0.064221,0.045719,0.202378,0.205806,0.321861,-0.079825,-0.333673,-0.098327,0.489408,-1.198901,-0.751575,-0.988417,-0.425858,-0.004705,0.000028,1.837060,-0.000441,0.031976,0.946050,0.126131,0.034278,-0.052586,-0.288216,0.304894,0.074774,0.094412,-0.006580,-0.067330
2357,0.020002,3.290071,2.382801,-0.638824,0.131790,0.012066,1.707992,-1.030036,1.666750,-1.306434,0.069524,-0.015382,0.522475,-2.200429,-1.014035,-0.393943,0.069549,-0.013179,0.527649,0.377349,-0.196839,0.095470,-0.916396,3.272346,2.399401,-0.645805,0.132026,0.012007,1.708566,-1.079099,1.651094,-1.327980,0.050592,-0.011308,0.524032,-2.331161,-0.792229,-0.365523,0.042595,-0.007455,0.513747
2358,0.019996,-0.649800,-0.892532,-1.535838,0.005544,0.002390,1.847938,-0.040810,-0.029415,-0.031143,-0.111714,0.072684,-0.058017,0.274259,-0.209324,0.183684,-0.019300,0.167096,-0.070588,-0.246935,-2.848130,-2.023165,-1.600563,-0.649531,-0.893077,-1.534665,0.006170,0.003717,1.847914,-0.042069,-0.030791,-0.028297,0.200030,0.258265,-0.042430,0.127340,-0.106859,0.117914,0.214554,0.248405,-0.046856
2359,0.019995,0.537094,0.255849,-1.295453,-0.005606,-0.030948,1.480053,0.477808,0.712951,-0.531178,0.101178,0.088317,-0.269122,-0.833357,0.199182,0.252378,0.105574,0.094762,-0.254148,-0.213559,-0.004457,0.003509,0.790507,0.548420,0.268390,-1.300776,-0.005001,-0.030426,1.479695,0.482396,0.729491,-0.523347,0.105542,0.096137,-0.243025,-0.902859,0.481655,0.249699,0.105467,0.096732,-0.248872
2360,0.020003,0.275648,-1.418874,-0.048732,0.006929,0.005344,1.570054,-0.014489,-1.124246,-1.004216,0.011463,-0.079853,0.856295,1.278469,-0.031481,0.160848,0.018369,-0.082514,0.850897,-0.111595,-0.024002,0.047888,-0.364500,0.275644,-1.436896,-0.055317,0.007017,0.004854,1.571163,-0.018076,-1.122600,-1.002626,0.009797,-0.091937,0.847750,1.430911,0.024217,0.158262,0.010270,-0.089581,0.865132
2361,0.020004,-0.167045,-0.015968,0.529839,-0.247944,0.000823,1.574006,-0.995133,0.075252,-0.232072,-3.256050,0.083775,0.057359,-0.227512,-0.310411,-0.962309,-3.157925,0.086812,0.060307,1.579050,5.396439,0.034310,0.012530,-0.187727,-0.013195,0.527647,-0.264514,0.001232,1.573990,-0.846700,0.077945,-0.272759,-2.801023,0.087730,0.062752,-0.128195,-0.266030,-1.196159,-2.756716,0.085668,0.058623
2362,0.019999,-3.686430,-1.322495,1.501858,-0.011045,-0.009189,1.585144,-0.531978,1.044378,0.027120,-0.018444,0.014255,0.018863,-1.367045,-0.889010,0.253228,-0.016632,0.012393,-0.000688,-0.219956,-0.021807,0.005813,0.032266,-3.697242,-1.304735,1.500947,-0.011145,-0.009144,1.585119,-0.524191,1.046740,0.034719,-0.018302,0.005613,-0.006807,-1.252093,-0.741328,0.247247,-0.018681,0.007716,-0.016442
2363,0.019998,0.231900,-0.117503,0.315010,0.002270,-0.007504,1.351266,-0.196905,0.143563,1.066638,0.029642,-0.020590,0.420629,-0.014151,-0.332306,0.029547,0.028459,-0.021526,0.442107,0.042792,-0.068193,0.031191,0.660380,0.227299,-0.115247,0.323382,0.002415,-0.007592,1.351779,-0.196192,0.147530,1.056018,0.027563,-0.018070,0.433492,-0.150167,-0.262561,0.004777,0.027147,-0.016275,0.445013
2364,0.020002,0.273561,2.420245,-0.868970,0.005807,0.003096,1.350265,-0.055530,-0.068918,-0.230741,-0.070609,0.023183,-0.464194,-0.072249,-0.056008,0.085995,-0.067267,0.023854,-0.451388,-0.055504,0.008874,-0.008398,1.166074,0.272079,2.420207,-0.870292,0.005547,0.003176,1.349855,-0.058090,-0.067933,-0.234069,-0.075683,0.020010,-0.481468,0.104077,-0.018319,0.094023,-0.075632,0.020475,-0.487671
2365,0.020002,-0.206940,-1.095831,1.311626,0.007114,-0.034835,1.227129,0.203400,0.646026,-0.784761,0.083163,0.370155,0.395664,-0.757351,0.030244,0.172319,0.088134,0.368359,0.404880,-0.168229,0.061864,-0.117108,1.170909,-0.202533,-1.086693,1.307498,0.007434,-0.033502,1.227450,0.205916,0.659533,-0.782132,0.091361,0.372234,0.410602,-0.782312,-0.117462,0.196423,0.088676,0.373517,0.397939
2366,0.019995,-0.212151,0.038093,0.206070,-0.272844,0.004925,1.569986,0.462856,-0.045511,-1.424700,2.190527,0.020411,-0.021486,0.119044,-0.454280,-1.474558,2.371943,0.017410,-0.022773,0.884591,3.409286,-0.027691,0.154087,-0.194671,0.037977,0.195735,-0.258105,0.004942,1.569683,0.623551,-0.045771,-1.486724,2.897593,0.008393,-0.012515,0.206215,-0.447514,-1.273761,2.953760,0.009302,-0.010944
2367,0.019970,-0.603957,0.532747,0.320759,-0.020395,0.029413,1.762448,0.336644,-0.878907,-1.255386,-0.053502,-0.216061,-5.019775,1.079143,0.204201,0.314164,-0.048277,-0.219851,-4.999945,-0.301637,-0.089623,-0.079743,2.690624,-0.595968,0.517314,0.313222,-0.020881,0.028086,1.755960,0.350499,-0.889210,-1.237718,-0.054070,-0.226252,-4.997757,0.984704,0.270378,0.310004,-0.054013,-0.227527,-4.985247
2368,0.019992,-0.709444,-0.975905,-0.651245,0.002556,-0.002266,1.838481,-0.062341,-0.110529,1.004812,-0.337685,-0.205928,0.007112,0.423831,-0.195006,0.102210,-0.287957,-0.112017,-0.015331,-0.229676,-0.225906,-1.661267,0.049721,-0.711637,-0.978171,-0.644152,0.001640,-0.002077,1.838517,-0.063881,-0.108960,1.004313,-0.068083,0.133877,0.029038,0.007606,-0.207085,0.158711,-0.044959,0.150411,0.007734
2369,0.020004,0.148066,-0.014574,0.743782,-0.024393,0.000800,1.567352,1.817942,-0.021145,-0.753162,4.620434,-0.019297,-0.008716,0.234307,1.010683,1.175198,4.618854,-0.024702,-0.002188,-1.293904,-1.644151,-0.046374,0.121415,0.182201,-0.015560,0.740319,-0.007378,0.000736,1.567084,1.828623,-0.021314,-0.688000,4.595077,-0.031628,-0.006510,0.084544,0.941602,1.257767,4.585501,-0.026486,0.009660
2370,0.019998,-1.052723,-0.011087,-1.278811,-0.147807,-0.004349,1.564708,2.283271,-0.146629,-0.680751,0.608792,-0.104706,-0.082352,0.335297,2.293398,-0.078859,0.617113,-0.104195,-0.057167,-0.043006,-0.172625,-0.022015,0.123284,-1.014320,-0.013193,-1.282486,-0.145531,-0.004716,1.564434,2.337522,-0.144809,-0.680984,0.627277,-0.100954,-0.095808,0.032495,2.466051,-0.021875,0.644588,-0.097040,-0.090321
2371,0.020010,-0.693160,-0.848661,0.800868,0.014877,0.003942,1.680979,-0.002120,0.026516,-0.445601,-0.347859,-0.485180,0.552574,0.029100,0.200338,-0.130587,-0.355929,-0.444508,0.547641,-0.110801,1.618967,1.172097,-0.391851,-0.693450,-0.848919,0.798002,0.013235,0.002471,1.681697,-0.009717,0.024436,-0.466590,-0.229468,-0.112504,0.550721,0.391674,-0.132518,-0.045585,-0.206557,-0.066358,0.545383
2372,0.019990,0.076143,0.118561,0.015241,-0.025934,0.058173,1.548586,-0.299319,0.838886,-0.096288,-0.072739,0.208958,0.100154,-0.771433,-0.341999,-0.227114,-0.068519,0.208418,0.108715,0.218005,0.091743,-0.299788,0.078146,0.069155,0.131585,0.013120,-0.026304,0.059273,1.548667,-0.284955,0.803979,-0.126464,-0.067562,0.180152,0.094612,-0.634820,-0.422864,-0.193969,-0.066720,0.180364,0.096256
2373,0.020009,0.523056,-0.007709,1.014029,0.085166,-0.000270,1.566738,-2.877226,-0.073966,-0.882796,-5.275628,-0.042688,0.027148,0.140777,-2.104048,1.357553,-5.262426,-0.043790,0.029967,-2.060520,2.774895,0.106001,-0.026435,0.442930,-0.008588,1.007506,0.056260,-0.000518,1.566892,-2.922174,-0.072141,-0.759171,-5.187780,-0.055959,0.033079,-0.012023,-2.086285,1.609150,-5.179786,-0.055759,0.036094
2374,0.019992,-0.070942,-0.024545,0.537307,-0.180176,-0.000219,1.573609,-1.395665,0.065066,-0.241559,-4.064593,0.057890,0.057896,0.084185,-0.750160,0.095445,-4.000903,0.056523,0.044258,0.581674,2.649396,0.093813,0.057125,-0.103600,-0.022067,0.534826,-0.201980,0.000010,1.573797,-1.290954,0.068305,-0.218457,-3.839405,0.044129,0.055950,-0.003488,-0.735842,-0.168610,-3.820536,0.049073,0.044628
2375,0.019995,-0.704605,-0.907100,-1.424665,0.006153,0.001850,1.848695,0.012355,-0.028494,-0.399730,0.255457,0.249288,0.119708,0.007127,0.002568,0.210082,0.263256,0.237947,0.114157,-0.340469,-0.574065,0.141469,-1.186828,-0.704557,-0.907419,-1.426820,0.007061,0.002254,1.848818,0.010209,-0.029267,-0.398082,0.220266,0.049880,0.103861,-0.199252,0.113889,0.161272,0.144289,-0.055617,0.091184
2376,0.019993,-0.886375,-0.594296,0.835561,-0.031911,0.017636,1.296851,-0.848428,-0.494528,-0.820580,-0.408984,-0.390516,0.759898,0.897557,-0.629245,0.544795,-0.408310,-0.389726,0.757099,-0.507449,0.085504,0.070119,0.665458,-0.897341,-0.601010,0.832072,-0.033451,0.016254,1.297554,-0.836313,-0.502636,-0.796329,-0.417252,-0.388503,0.752522,0.735480,-0.701376,0.532554,-0.410801,-0.386210,0.772001
